resource_id,source,title,url,resource_type,format,course_type,openings,color,author,author_title,level_min,level_max,level_tier,duration_min,price_eur,is_free,has_video,has_pgn,has_exercises,has_spaced_rep,rating_score,views_yt,pub_date,description,level_tier_original,level_tier_source,level_tier_new
man__mastering_opening_strategy_hellsten,manual,Mastering Opening Strategy (Hellsten),https://www.amazon.com/s?k=Mastering+Opening+Strategy+Hellsten,book,text,opening,,Both,GM Johan Hellsten,GM,1200.0,2000.0,intermediate,,34.0,0,0,0.0,0.0,0.0,,,,Opening strategy beyond memorization. Ideal for improving players.,intermediate,range_only,intermediate
man__chess_structures_a_grandmaster_guide,manual,Chess Structures: A Grandmaster Guide,https://www.amazon.com/s?k=Chess+Structures+Grandmaster+Guide+Flores,book,text,middlegame,,Both,GM Mauricio Flores Rios,GM,1400.0,2200.0,advanced,,38.0,0,0,0.0,1.0,0.0,,,,Pawn structures and plans explained in depth.,intermediate,range_only,advanced
man__small_steps_to_giant_improvement,manual,Small Steps to Giant Improvement,https://www.amazon.com/s?k=Small+Steps+Giant+Improvement+Rashid+Ziyatdinov,book,text,general,,Both,Rashid Ziyatdinov,,0.0,1400.0,beginner,,18.0,0,0,0.0,1.0,0.0,,,,50 basic positions every beginner should master.,beginner,range_only,beginner
man__the_art_of_learning_chess_mamot,manual,The Art of Learning Chess (Mamot),https://www.amazon.com/s?k=Art+Learning+Chess+Mamot,book,text,general,,Both,Marc Mamot,,0.0,1400.0,beginner,,16.0,0,0,0.0,1.0,0.0,,,,A complete manual for the beginner chess player.,beginner,range_only,beginner
man__chess_5334_problems_combinations_and_games,manual,"Chess: 5334 Problems, Combinations and Games",https://www.amazon.com/s?k=Chess+5334+Problems+Laszlo+Polgar,book,text,tactics,,Both,Laszlo Polgar,,0.0,2000.0,beginner,,22.0,0,0,0.0,1.0,0.0,,,,The biggest tactics workbook ever. Covers all levels.,beginner,range_only,beginner
man__learn_chess_from_scratch_sharma,manual,Learn Chess From Scratch (Sharma),https://www.amazon.com/s?k=Learn+Chess+From+Scratch+Sharma,book,text,general,,Both,Vidit Sharma,,0.0,1000.0,beginner,,12.0,0,0,0.0,1.0,0.0,,,,Complete beginner guide covering all phases of the game.,beginner,range_only,beginner
man__a_first_book_of_morphy,manual,A First Book of Morphy,https://www.amazon.com/s?k=First+Book+Morphy+Chess,book,text,general,,Both,Frisco Del Rosario,,0.0,1200.0,beginner,,14.0,0,0,0.0,1.0,0.0,,,,Paul Morphy's games explained for beginners.,beginner,range_only,beginner
man__chess_for_beginners_reinfeld,manual,Chess for Beginners (Reinfeld),https://www.amazon.com/s?k=Chess+for+Beginners+Reinfeld,book,text,general,,Both,Fred Reinfeld,,0.0,1000.0,beginner,,10.0,0,0,0.0,1.0,0.0,,,,Classic beginner book covering all fundamentals.,beginner,range_only,beginner
man__comprehensive_chess_endings_averbakh,manual,Comprehensive Chess Endings (Averbakh),https://www.amazon.com/s?k=Comprehensive+Chess+Endings+Averbakh,book,text,endgame,,Both,Yuri Averbakh,,1200.0,2200.0,intermediate,,25.0,0,0,0.0,1.0,0.0,,,,Classic endgame encyclopedia. 5-volume series covering all endgames.,intermediate,range_only,intermediate
man__chess_middlegames_essential_knowledge,manual,Chess Middlegames — Essential Knowledge,https://www.amazon.com/s?k=Chess+Middlegames+Essential+Knowledge+Kotov,book,text,middlegame,,Both,Alexander Kotov,,1200.0,1800.0,intermediate,,18.0,0,0,0.0,1.0,0.0,,,,Essential middlegame concepts by GM Kotov.,intermediate,range_only,intermediate
man__endgame_virtuoso_anatoly_karpov,manual,Endgame Virtuoso Anatoly Karpov,https://www.amazon.com/s?k=Endgame+Virtuoso+Karpov,book,text,endgame,,Both,GM Anatoly Karpov,GM,1400.0,2200.0,advanced,,28.0,0,0,0.0,1.0,0.0,,,,Karpov's endgame mastery explained. Great for 1400-2200.,intermediate,range_only,advanced
chess__short___sweet__the_scandinavian,chessable,Short & Sweet: The Scandinavian,https://www.chessable.com/course/search/?q=Short%20%26%20Sweet%3A%20The%20Scandinavian,course,interactive,opening,Scandinavian Defense,Black,Arne Moll,,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Repertorio corto con la escandinava. Quickstarter perfecto para beginners.,beginner,range+text_agree,beginner
chess__1_e4_e5_quickstarter,chessable,1 e4 e5 Quickstarter,https://www.chessable.com/course/search/?q=1%20e4%20e5%20Quickstarter,course,interactive,opening,Italian Game,Both,Jan Markos,,0.0,1200.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Aprende las primeras jugadas con 1.e4 e5 desde cero. Formato quickstarter.,beginner,range+text_agree,beginner
chess__london_system_quickstart,chessable,London System Quickstart,https://www.chessable.com/course/search/?q=London%20System%20Quickstart,course,interactive,opening,London System,White,Sam Shankland,,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Sistema Londres en 30 minutos con spaced repetition. El curso más popular de Chessable.,beginner,range_only,beginner
chess__the_sicilian_dragon_quickstarter,chessable,The Sicilian Dragon Quickstarter,https://www.chessable.com/course/search/?q=The%20Sicilian%20Dragon%20Quickstarter,course,interactive,opening,Sicilian Dragon,Black,Cyrus Lakdawala,,0.0,1200.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Introducción al Dragón Siciliano. Agresivo y fácil de memorizar.,beginner,range+text_agree,beginner
chess__chess_openings__beginner_to_winner,chessable,Chess Openings: Beginner to Winner,https://www.chessable.com/course/search/?q=Chess%20Openings%3A%20Beginner%20to%20Winner,course,interactive,opening,,Both,David Pater,,0.0,1200.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,"Curso de aperturas para principiantes. Cubre e4, d4 y sistemas universales.",beginner,range+text_agree,beginner
chess__play_the_london_system__sielecki_,chessable,Play the London System (Sielecki),https://www.chessable.com/course/search/?q=Play%20the%20London%20System%20%28Sielecki%29,course,interactive,opening,London System,White,Christof Sielecki,,1000.0,1800.0,intermediate,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,El curso gratuito más famoso de Chessable. Ideal para beginners y jugadores de club.,beginner,range_wins,intermediate
chess__tactics_training___beginner,chessable,Tactics Training — Beginner,https://www.chessable.com/course/search/?q=Tactics%20Training%20%E2%80%94%20Beginner,course,interactive,tactics,,Both,Chessable Team,,0.0,1200.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Ejercicios tácticos para principiantes con spaced repetition automático.,beginner,range+text_agree,beginner
chess__first_steps__the_colle_system,chessable,First Steps: The Colle System,https://www.chessable.com/course/search/?q=First%20Steps%3A%20The%20Colle%20System,course,interactive,opening,Colle System,White,Cyrus Lakdawala,,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Serie First Steps: el sistema Colle explicado paso a paso.,beginner,range+text_agree,beginner
chess__first_steps__the_french_defense,chessable,First Steps: The French Defense,https://www.chessable.com/course/search/?q=First%20Steps%3A%20The%20French%20Defense,course,interactive,opening,French Defense,Black,Sam Collins,,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Primer repertorio con la Francesa para principiantes.,beginner,range+text_agree,beginner
chess__first_steps__the_caro_kann,chessable,First Steps: The Caro-Kann,https://www.chessable.com/course/search/?q=First%20Steps%3A%20The%20Caro-Kann,course,interactive,opening,Caro-Kann Defense,Black,Cyrus Lakdawala,,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Introducción a la Caro-Kann para jugadores que empiezan. Serie First Steps.,beginner,range+text_agree,beginner
chess__checkmate_patterns_manual,chessable,Checkmate Patterns Manual,https://www.chessable.com/course/search/?q=Checkmate%20Patterns%20Manual,course,interactive,tactics,,Both,IM Levy Rozman,IM,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Los patrones de mate más importantes. Imprescindible para todo principiante.,beginner,range_only,beginner
chess__a_simple_chess_opening_repertoire_for_wh,chessable,A Simple Chess Opening Repertoire for White,https://www.chessable.com/course/search/?q=A%20Simple%20Chess%20Opening%20Repertoire%20for%20White,course,interactive,opening,,White,Sam Shankland,,1200.0,2000.0,intermediate,,29.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio sólido y accesible para las blancas por el GM Shankland.,intermediate,range_only,intermediate
chess__the_complete_caro_kann,chessable,The Complete Caro-Kann,https://www.chessable.com/course/search/?q=The%20Complete%20Caro-Kann,course,interactive,opening,Caro-Kann Defense,Black,Nikolaos Ntirlis,,1400.0,2200.0,advanced,,29.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio moderno y completo de la Caro-Kann. Gran bestseller de Chessable.,intermediate,range_only,advanced
chess__the_king_of_the_kings_indian,chessable,The King of the Kings Indian,https://www.chessable.com/course/search/?q=The%20King%20of%20the%20Kings%20Indian,course,interactive,opening,King's Indian Defense,Black,Vladimir Chuchelov,,1400.0,2200.0,advanced,,34.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio agresivo completo con la India del Rey para las negras.,intermediate,range_only,advanced
chess__french_defense__complete_repertoire,chessable,French Defense: Complete Repertoire,https://www.chessable.com/course/search/?q=French%20Defense%3A%20Complete%20Repertoire,course,interactive,opening,French Defense,Black,Simon Williams,,1300.0,2100.0,intermediate,,29.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio agresivo con la defensa francesa para las negras.,intermediate,range_only,intermediate
chess__grunfeld_defense__a_fighting_repertoire,chessable,Grunfeld Defense: A Fighting Repertoire,https://www.chessable.com/course/search/?q=Grunfeld%20Defense%3A%20A%20Fighting%20Repertoire,course,interactive,opening,Gruenfeld Defense,Black,Mihail Marin,,1500.0,2300.0,advanced,,34.99,0,0,1.0,1.0,1.0,4.4,0.0,,La defensa Grünfeld desde cero hasta nivel avanzado.,intermediate,range_only,advanced
chess__calculation_training_in_attack,chessable,Calculation Training in Attack,https://www.chessable.com/course/search/?q=Calculation%20Training%20in%20Attack,course,interactive,tactics,,Both,Jan Markos,,1400.0,2200.0,advanced,,24.99,0,0,1.0,1.0,1.0,4.4,0.0,,Entrena el cálculo en posiciones de ataque. Ejercicios graduados.,intermediate,range_only,advanced
chess__endgames_for_club_players,chessable,Endgames for Club Players,https://www.chessable.com/course/search/?q=Endgames%20for%20Club%20Players,course,interactive,endgame,,Both,Davorin Kuljasevic,,1200.0,1800.0,intermediate,,24.99,0,0,1.0,1.0,1.0,4.4,0.0,,Los finales que todo jugador de club debe dominar.,intermediate,range_only,intermediate
chess__the_nimzo_indian,chessable,The Nimzo-Indian,https://www.chessable.com/course/search/?q=The%20Nimzo-Indian,course,interactive,opening,Nimzo-Indian Defense,Black,Sakaev & Landa,,1500.0,2200.0,advanced,,34.99,0,0,1.0,1.0,1.0,4.4,0.0,,Tratamiento moderno y completo de la defensa Nimzo-India.,intermediate,range_only,advanced
chess__pirc_alert__a_complete_defense_against_1,chessable,Pirc Alert! A Complete Defense Against 1.e4,https://www.chessable.com/course/search/?q=Pirc%20Alert%21%20A%20Complete%20Defense%20Against%201.e4,course,interactive,opening,Pirc Defense,Black,Lev Alburt,,1200.0,1900.0,intermediate,,22.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio completo con la defensa Pirc para jugadores de club.,intermediate,range_only,intermediate
chess__the_sicilian_scheveningen,chessable,The Sicilian Scheveningen,https://www.chessable.com/course/search/?q=The%20Sicilian%20Scheveningen,course,interactive,opening,Sicilian Defense,Black,Nikos Ntirlis,,1400.0,2200.0,advanced,,29.99,0,0,1.0,1.0,1.0,4.4,0.0,,Siciliana Scheveningen: flexible y táctica. Para jugadores intermedios.,intermediate,range_only,advanced
chess__chess_structures__a_grandmaster_guide,chessable,Chess Structures: A Grandmaster Guide,https://www.chessable.com/course/search/?q=Chess%20Structures%3A%20A%20Grandmaster%20Guide,course,interactive,middlegame,,Both,FM Mauricio Flores Rios,FM,1600.0,2300.0,advanced,,39.99,0,0,1.0,1.0,1.0,4.4,0.0,,Guía sistemática de estructuras de peones. Imprescindible para entender el mediojuego.,intermediate,range_only,advanced
chess__tactics__pins__skewers_and_forks,chessable,"Tactics: Pins, Skewers and Forks",https://www.chessable.com/course/search/?q=Tactics%3A%20Pins%2C%20Skewers%20and%20Forks,course,interactive,tactics,,Both,IM David Pruess,IM,1000.0,1600.0,intermediate,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,Las tres tácticas más importantes explicadas y practicadas.,intermediate,range_only,intermediate
chess__my_1_d4_repertoire,chessable,My 1.d4 Repertoire,https://www.chessable.com/course/search/?q=My%201.d4%20Repertoire,course,interactive,opening,,White,Boris Avrukh,,1700.0,2400.0,advanced,,39.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio profundo con 1.d4 por el GM israelí Boris Avrukh.,advanced,range_only,advanced
chess__the_catalan_opening,chessable,The Catalan Opening,https://www.chessable.com/course/search/?q=The%20Catalan%20Opening,course,interactive,opening,Catalan Opening,White,GM Adrian Mikhalchishin,GM,1700.0,2400.0,advanced,,39.99,0,0,1.0,1.0,1.0,4.4,0.0,,El sistema catalán en profundidad para jugadores avanzados.,advanced,range_only,advanced
chess__mastering_complex_endgames,chessable,Mastering Complex Endgames,https://www.chessable.com/course/search/?q=Mastering%20Complex%20Endgames,course,interactive,endgame,,Both,Karsten Müller,,1800.0,2600.0,advanced,,49.99,0,0,1.0,1.0,1.0,4.4,0.0,,Finales complejos con análisis exhaustivo por el máximo experto mundial.,advanced,range_only,advanced
chess__the_sicilian_najdorf,chessable,The Sicilian Najdorf,https://www.chessable.com/course/search/?q=The%20Sicilian%20Najdorf,course,interactive,opening,Sicilian Najdorf,Black,GM John Emms,GM,1800.0,2500.0,advanced,,44.99,0,0,1.0,1.0,1.0,4.4,0.0,,La variante más aguda de la siciliana en profundidad.,advanced,range_only,advanced
chess__a_modern_ruy_lopez_repertoire,chessable,A Modern Ruy Lopez Repertoire,https://www.chessable.com/course/search/?q=A%20Modern%20Ruy%20Lopez%20Repertoire,course,interactive,opening,Ruy Lopez,White,GM Matthew Sadler,GM,1700.0,2400.0,advanced,,39.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio moderno con la apertura española para las blancas.,advanced,range_only,advanced
chess__positional_play__masterclass,chessable,Positional Play: Masterclass,https://www.chessable.com/course/search/?q=Positional%20Play%3A%20Masterclass,course,interactive,middlegame,,Both,GM Victor Mikhalevski,GM,1800.0,2500.0,advanced,,44.99,0,0,1.0,1.0,1.0,4.4,0.0,,"Juego posicional al nivel de GM. Planes, evaluación y técnica.",advanced,range_only,advanced
chess__grandmaster_preparation__calculation,chessable,Grandmaster Preparation: Calculation,https://www.chessable.com/course/search/?q=Grandmaster%20Preparation%3A%20Calculation,course,interactive,general,,Both,GM Jacob Aagaard,GM,2000.0,2700.0,advanced,,59.99,0,0,1.0,1.0,1.0,4.4,0.0,,Entrenamiento del cálculo al nivel de GM. Para aspirantes a maestro.,advanced,range_only,advanced
chess__the_semi_slav__a_complete_black_repertoi,chessable,The Semi-Slav: A Complete Black Repertoire,https://www.chessable.com/course/search/?q=The%20Semi-Slav%3A%20A%20Complete%20Black%20Repertoire,course,interactive,opening,Slav Defense,Black,GM Boris Avrukh,GM,2000.0,2700.0,advanced,,49.99,0,0,1.0,1.0,1.0,4.4,0.0,,Tratamiento profundo de la semi-eslava para las negras.,advanced,range_only,advanced
chess__first_steps__english_opening,chessable,First Steps: English Opening,https://www.chessable.com/course/search/?q=First%20Steps%3A%20English%20Opening,course,interactive,opening,English Opening,White,IM Simon Williams,IM,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,La apertura inglesa para principiantes.,beginner,range+text_agree,beginner
chess__the_english_opening__a_comprehensive_gui,chessable,The English Opening: A Comprehensive Guide,https://www.chessable.com/course/search/?q=The%20English%20Opening%3A%20A%20Comprehensive%20Guide,course,interactive,opening,English Opening,White,GM Mihail Marin,GM,1400.0,2200.0,advanced,,29.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio completo con la apertura inglesa.,intermediate,range_only,advanced
chess__first_steps__petrov_defense,chessable,First Steps: Petrov Defense,https://www.chessable.com/course/search/?q=First%20Steps%3A%20Petrov%20Defense,course,interactive,opening,Petroff's Defense,Black,IM Sam Collins,IM,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,La defensa Petrov para principiantes. Solida y segura.,beginner,range+text_agree,beginner
chess__the_petroff_defense__complete_repertoire,chessable,The Petroff Defense: Complete Repertoire,https://www.chessable.com/course/search/?q=The%20Petroff%20Defense%3A%20Complete%20Repertoire,course,interactive,opening,Petroff's Defense,Black,IM Valeri Lilov,IM,1300.0,2000.0,intermediate,,24.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio completo con la defensa Petrov.,intermediate,range_only,intermediate
chess__first_steps__the_dutch_defense,chessable,First Steps: The Dutch Defense,https://www.chessable.com/course/search/?q=First%20Steps%3A%20The%20Dutch%20Defense,course,interactive,opening,Dutch Defense,Black,GM Simon Williams,GM,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,La defensa holandesa para principiantes.,beginner,range+text_agree,beginner
chess__first_steps__the_benoni,chessable,First Steps: The Benoni,https://www.chessable.com/course/search/?q=First%20Steps%3A%20The%20Benoni,course,interactive,opening,Benoni Defense,Black,IM Cyrus Lakdawala,IM,0.0,1400.0,beginner,,0.0,1,0,1.0,1.0,1.0,4.4,0.0,,La defensa Benoni para principiantes.,beginner,range+text_agree,beginner
chess__the_modern_benoni__a_complete_repertoire,chessable,The Modern Benoni: A Complete Repertoire,https://www.chessable.com/course/search/?q=The%20Modern%20Benoni%3A%20A%20Complete%20Repertoire,course,interactive,opening,Benoni Defense,Black,GM Niclas Huschenbeth,GM,1400.0,2200.0,advanced,,29.99,0,0,1.0,1.0,1.0,4.4,0.0,,Repertorio dinamico con la Benoni moderna.,intermediate,range_only,advanced
